seqnames	start	end	width	strand	gene_id	gene_name	gene_biotype	seq_coord_system	symbol	entrezid
1	19037266	19037377	112	+	ENSMUSG00000101644	Gm28343	processed_pseudogene	chromosome	Gm28343	NA
1	19062857	19063135	279	+	ENSMUSG00000099433	Gm28344	processed_pseudogene	chromosome	Gm28344	NA
1	19063300	19104840	41541	-	ENSMUSG00000089787	Gm15825	antisense	chromosome	Gm15825	NA
1	19103022	19166346	63325	+	ENSMUSG00000042596	Tfap2d	protein_coding	chromosome	Tfap2d	226896
1	19153422	19153966	545	-	ENSMUSG00000100720	AC098736.2	processed_pseudogene	chromosome	AC098736.2	NA
1	19208914	19238576	29663	+	ENSMUSG00000025927	Tfap2b	protein_coding	chromosome	Tfap2b	21419
1	19242725	19243769	1045	+	ENSMUSG00000100538	Gm28340	lincRNA	chromosome	Gm28340	NA
1	19320226	19320697	472	-	ENSMUSG00000101117	Gm28341	processed_pseudogene	chromosome	Gm28341	NA
1	19330939	19333184	2246	+	ENSMUSG00000100204	Gm4849	processed_pseudogene	chromosome	Gm4849	NA
1	19513855	19513919	65	-	ENSMUSG00000084668	Gm24633	snoRNA	chromosome	Gm24633	NA
1	19614269	19616767	2499	+	ENSMUSG00000102597	RP24-132H2.1	TEC	chromosome	RP24-132H2.1	NA
1	19921310	19921399	90	-	ENSMUSG00000077860	Gm25568	miRNA	chromosome	Gm25568	NA
1	20057779	20618064	560286	-	ENSMUSG00000043760	Pkhd1	protein_coding	chromosome	Pkhd1	241035
1	20062070	20065548	3479	-	ENSMUSG00000104095	RP23-245C4.1	TEC	chromosome	RP23-245C4.1	NA
1	20356452	20392300	35849	+	ENSMUSG00000089914	4930486I03Rik	antisense	chromosome	4930486I03Rik	NA
1	20444258	20444810	553	-	ENSMUSG00000090142	Gm15795	processed_pseudogene	chromosome	Gm15795	NA
1	20444811	20444912	102	-	ENSMUSG00000070175	Gm24162	snRNA	chromosome	Gm24162	NA
1	20679010	20679082	73	+	ENSMUSG00000065559	Mir206	miRNA	chromosome	Mir206	NA
1	20679023	20684298	5276	+	ENSMUSG00000099906	Gm28653	lincRNA	chromosome	Gm28653	NA
1	20682769	20682887	119	+	ENSMUSG00000065480	Mir133b	miRNA	chromosome	Mir133b	NA
1	20730905	20734496	3592	+	ENSMUSG00000025929	Il17a	protein_coding	chromosome	Il17a	16171
1	20777146	20790617	13472	-	ENSMUSG00000041872	Il17f	protein_coding	chromosome	Il17f	257630
1	20802968	20820312	17345	-	ENSMUSG00000041859	Mcm3	protein_coding	chromosome	Mcm3	17215
1	20821331	20822516	1186	+	ENSMUSG00000099714	Gm20587	processed_pseudogene	chromosome	Gm20587	NA
1	20836661	20839689	3029	+	ENSMUSG00000102121	Gm28065	lincRNA	chromosome	Gm28065	NA
1	20842535	20842666	132	-	ENSMUSG00000088858	Gm24723	snoRNA	chromosome	Gm24723	NA
1	20888650	20890473	1824	-	ENSMUSG00000097934	6720483E21Rik	lincRNA	chromosome	6720483E21Rik	NA
1	20890606	20939650	49045	+	ENSMUSG00000025931	Paqr8	protein_coding	chromosome	Paqr8	74229
1	20915410	20915540	131	-	ENSMUSG00000077314	Gm24171	snoRNA	chromosome	Gm24171	NA
1	20945711	20946914	1204	+	ENSMUSG00000100929	Gm28064	processed_pseudogene	chromosome	Gm28064	NA
1	20951626	20990841	39216	+	ENSMUSG00000041809	Efhc1	protein_coding	chromosome	Efhc1	71877
1	20996299	21079229	82931	-	ENSMUSG00000041779	Tram2	protein_coding	chromosome	Tram2	170829
1	21080114	21081748	1635	+	ENSMUSG00000099971	Gm28287	antisense	chromosome	Gm28287	NA
1	21178988	21187427	8440	+	ENSMUSG00000100819	Gm2693	unprocessed_pseudogene	chromosome	Gm2693	NA
1	21218575	21230167	11593	+	ENSMUSG00000025933	Tmem14a	protein_coding	chromosome	Tmem14a	75712
1	21234722	21236821	2100	+	ENSMUSG00000102633	RP23-278E1.4	TEC	chromosome	RP23-278E1.4	NA
1	21240589	21265661	25073	+	ENSMUSG00000025934	Gsta3	protein_coding	chromosome	Gsta3	NA
1	21250359	21271593	21235	-	ENSMUSG00000099343	Gm28836	antisense	chromosome	Gm28836	NA
1	21272403	21272906	504	+	ENSMUSG00000096375	Gm7094	unprocessed_pseudogene	chromosome	Gm7094	NA
1	21285246	21298312	13067	-	ENSMUSG00000025936	Gm4956	transcribed_unprocessed_pseudogene	chromosome	Gm4956	NA
1	21312517	21316320	3804	-	ENSMUSG00000093963	Gm21909	unprocessed_pseudogene	chromosome	Gm21909	NA
1	21349641	21352200	2560	+	ENSMUSG00000067750	Khdc1a	protein_coding	chromosome	Khdc1a	368204
1	21354005	21355116	1112	+	ENSMUSG00000086194	Gm16329	unprocessed_pseudogene	chromosome	Gm16329	NA
1	21364803	21365030	228	+	ENSMUSG00000094436	Gm16327	processed_pseudogene	chromosome	Gm16327	NA
1	21368331	21370845	2515	+	ENSMUSG00000041722	Khdc1c	protein_coding	chromosome	Khdc1c	433278
1	21372670	21373764	1095	+	ENSMUSG00000085507	Gm2709	unprocessed_pseudogene	chromosome	Gm2709	NA
1	21379555	21379782	228	+	ENSMUSG00000094926	Gm16533	processed_pseudogene	chromosome	Gm16533	NA
1	21383556	21386373	2818	+	ENSMUSG00000085079	Khdc1b	protein_coding	chromosome	Khdc1b	98582
1	21390906	21391101	196	+	ENSMUSG00000085679	Gm16328	processed_pseudogene	chromosome	Gm16328	NA
1	21398403	21961942	563540	-	ENSMUSG00000028033	Kcnq5	protein_coding	chromosome	Kcnq5	226922
1	21454691	21457017	2327	-	ENSMUSG00000104138	RP24-496H1.1	TEC	chromosome	RP24-496H1.1	NA
1	21511933	21513056	1124	-	ENSMUSG00000082935	Gm7658	processed_pseudogene	chromosome	Gm7658	NA
1	21838948	21840514	1567	-	ENSMUSG00000103748	RP23-322P13.2	TEC	chromosome	RP23-322P13.2	NA
1	21959842	21962530	2689	+	ENSMUSG00000097109	Gm26580	lincRNA	chromosome	Gm26580	NA
1	22030064	22030615	552	-	ENSMUSG00000099692	Gm5696	processed_pseudogene	chromosome	Gm5696	NA
1	22237849	22238295	447	+	ENSMUSG00000100418	Gm28239	processed_pseudogene	chromosome	Gm28239	NA
1	22286251	22805724	519474	-	ENSMUSG00000041670	Rims1	protein_coding	chromosome	Rims1	NA
1	22740764	22741565	802	+	ENSMUSG00000097642	Gm26866	processed_pseudogene	chromosome	Gm26866	NA
1	22984863	22987125	2263	-	ENSMUSG00000101468	Gm7761	processed_pseudogene	chromosome	Gm7761	NA
1	23048295	23235673	187379	-	ENSMUSG00000101227	Gm29506	sense_overlapping	chromosome	Gm29506	NA
1	23100473	23102253	1781	-	ENSMUSG00000073730	4933415F23Rik	protein_coding	chromosome	4933415F23Rik	66755
1	23245211	23245331	121	+	ENSMUSG00000089553	Gm24176	snoRNA	chromosome	Gm24176	NA
1	23255685	23256407	723	-	ENSMUSG00000102766	RP23-28L24.5	TEC	chromosome	RP23-28L24.5	NA
1	23272264	23272345	82	+	ENSMUSG00000065405	Mir30a	miRNA	chromosome	Mir30a	NA
1	23291537	23291935	399	+	ENSMUSG00000097970	Gm27028	lincRNA	chromosome	Gm27028	NA
1	23291701	23291784	84	+	ENSMUSG00000065567	Mir30c-2	miRNA	chromosome	Mir30c-2	NA
1	23293729	23294075	347	+	ENSMUSG00000100775	Gm29107	lincRNA	chromosome	Gm29107	NA
1	23345956	23346599	644	-	ENSMUSG00000101226	Gm20954	processed_pseudogene	chromosome	Gm20954	NA
1	23366424	23397772	31349	-	ENSMUSG00000026158	Ogfrl1	protein_coding	chromosome	Ogfrl1	70155
1	23479539	23480527	989	+	ENSMUSG00000097920	Gm7784	processed_pseudogene	chromosome	Gm7784	NA
1	23574587	23596664	22078	+	ENSMUSG00000099503	Gm28822	lincRNA	chromosome	Gm28822	NA
1	23761753	23849158	87406	+	ENSMUSG00000026156	B3gat2	protein_coding	chromosome	B3gat2	280645
1	23844846	23922317	77472	-	ENSMUSG00000026155	Smap1	protein_coding	chromosome	Smap1	98366
1	23995939	24005656	9718	-	ENSMUSG00000026154	1110058L19Rik	protein_coding	chromosome	1110058L19Rik	68002
1	24005505	24005894	390	+	ENSMUSG00000102495	RP24-287C19.1	TEC	chromosome	RP24-287C19.1	NA
1	24011093	24100341	89249	-	ENSMUSG00000026153	Fam135a	protein_coding	chromosome	Fam135a	NA
1	24100625	24103424	2800	+	ENSMUSG00000102398	RP23-255J24.2	TEC	chromosome	RP23-255J24.2	NA
1	24125275	24126141	867	+	ENSMUSG00000097670	Gm26607	processed_pseudogene	chromosome	Gm26607	NA
1	24177610	24252684	75075	+	ENSMUSG00000026147	Col9a1	protein_coding	chromosome	Col9a1	12839
1	24261890	24587472	325583	-	ENSMUSG00000026141	Col19a1	protein_coding	chromosome	Col19a1	12823
1	24548841	24548977	137	-	ENSMUSG00000077463	Gm26418	snoRNA	chromosome	Gm26418	NA
1	24594087	24595423	1337	-	ENSMUSG00000099997	Tubb4b-ps2	processed_pseudogene	chromosome	Tubb4b-ps2	NA
1	24611535	24612410	876	-	ENSMUSG00000100131	Gm28439	unprocessed_pseudogene	chromosome	Gm28439	NA
1	24612407	24612700	294	-	ENSMUSG00000067736	Gm10222	unprocessed_pseudogene	chromosome	Gm10222	NA
1	24612775	24613119	345	-	ENSMUSG00000101939	Gm28438	unprocessed_pseudogene	chromosome	Gm28438	NA
1	24613189	24613971	783	-	ENSMUSG00000101111	Gm28437	unprocessed_pseudogene	chromosome	Gm28437	NA
1	24613974	24614651	678	-	ENSMUSG00000100862	Gm10925	unprocessed_pseudogene	chromosome	Gm10925	NA
1	24614885	24615565	681	-	ENSMUSG00000102070	Gm28661	unprocessed_pseudogene	chromosome	Gm28661	NA
1	24615706	24616197	492	-	ENSMUSG00000101249	Gm29216	unprocessed_pseudogene	chromosome	Gm29216	NA
1	24678630	24766301	87672	+	ENSMUSG00000073725	Lmbrd1	protein_coding	chromosome	Lmbrd1	68421
1	24910461	24911659	1199	-	ENSMUSG00000100808	Gm28594	processed_pseudogene	chromosome	Gm28594	NA
1	24963209	24965158	1950	-	ENSMUSG00000100483	Gm28237	lincRNA	chromosome	Gm28237	NA
1	25011941	25012756	816	+	ENSMUSG00000100450	Gm9443	processed_pseudogene	chromosome	Gm9443	NA
1	25026581	25027232	652	-	ENSMUSG00000099392	Gm29414	lincRNA	chromosome	Gm29414	NA
1	25067476	25829707	762232	-	ENSMUSG00000033569	Bai3	protein_coding	chromosome	Bai3	210933
1	25223730	25224173	444	+	ENSMUSG00000080849	Gm15702	processed_pseudogene	chromosome	Gm15702	NA
1	25276404	25277954	1551	-	ENSMUSG00000104257	RP23-21P2.4	TEC	chromosome	RP23-21P2.4	NA
1	25279445	25279551	107	-	ENSMUSG00000096866	Gm22260	snRNA	chromosome	Gm22260	NA
1	25284218	25285248	1031	-	ENSMUSG00000102296	RP23-21P2.3	TEC	chromosome	RP23-21P2.3	NA
1	25296512	25299886	3375	-	ENSMUSG00000103209	RP23-21P2.2	TEC	chromosome	RP23-21P2.2	NA
1	25314276	25317708	3433	-	ENSMUSG00000104027	RP23-21P2.5	TEC	chromosome	RP23-21P2.5	NA
1	25325866	25328398	2533	-	ENSMUSG00000102407	RP23-21P2.6	TEC	chromosome	RP23-21P2.6	NA
1	25345978	25349082	3105	-	ENSMUSG00000103214	RP23-21P2.7	TEC	chromosome	RP23-21P2.7	NA
1	25362564	25365820	3257	-	ENSMUSG00000104100	RP23-21P2.8	TEC	chromosome	RP23-21P2.8	NA
1	25451071	25451174	104	+	ENSMUSG00000084740	Gm25294	snRNA	chromosome	Gm25294	NA
1	25608250	25611184	2935	-	ENSMUSG00000103889	RP23-347F2.2	TEC	chromosome	RP23-347F2.2	NA
1	25614946	25615515	570	-	ENSMUSG00000101301	Gm29214	processed_pseudogene	chromosome	Gm29214	NA
1	25620238	25623180	2943	-	ENSMUSG00000104221	RP23-347F2.1	TEC	chromosome	RP23-347F2.1	NA
1	25672245	25676239	3995	-	ENSMUSG00000102250	RP23-478K4.2	TEC	chromosome	RP23-478K4.2	NA
1	25686062	25691501	5440	-	ENSMUSG00000102317	RP23-478K4.1	TEC	chromosome	RP23-478K4.1	NA
1	25722038	25724778	2741	-	ENSMUSG00000103563	RP23-478K4.3	TEC	chromosome	RP23-478K4.3	NA
1	25735389	25738969	3581	-	ENSMUSG00000102465	RP23-184I13.2	TEC	chromosome	RP23-184I13.2	NA
1	25755343	25759033	3691	-	ENSMUSG00000102659	RP23-184I13.3	TEC	chromosome	RP23-184I13.3	NA
1	25775757	25780306	4550	-	ENSMUSG00000103924	RP23-184I13.4	TEC	chromosome	RP23-184I13.4	NA
1	25797281	25800905	3625	-	ENSMUSG00000104132	RP23-184I13.5	TEC	chromosome	RP23-184I13.5	NA
1	25804097	25807406	3310	-	ENSMUSG00000102747	RP23-184I13.6	TEC	chromosome	RP23-184I13.6	NA
1	25808956	25809972	1017	-	ENSMUSG00000102386	RP23-184I13.7	TEC	chromosome	RP23-184I13.7	NA
1	25824390	25824719	330	-	ENSMUSG00000103004	RP23-184I13.8	TEC	chromosome	RP23-184I13.8	NA
1	25830657	25831878	1222	+	ENSMUSG00000104516	RP23-184I13.1	TEC	chromosome	RP23-184I13.1	NA
1	25996604	25997159	556	-	ENSMUSG00000101618	Gm18443	processed_pseudogene	chromosome	Gm18443	NA
1	26466236	26466886	651	+	ENSMUSG00000099458	Gm19123	processed_pseudogene	chromosome	Gm19123	NA
1	26488814	26489181	368	+	ENSMUSG00000101524	Gm28378	processed_pseudogene	chromosome	Gm28378	NA
1	26566833	26566938	106	+	ENSMUSG00000088111	Gm24064	snoRNA	chromosome	Gm24064	NA
1	26681814	26687460	5647	-	ENSMUSG00000073722	4931408C20Rik	protein_coding	chromosome	4931408C20Rik	210940
1	26959103	26959221	119	-	ENSMUSG00000095256	n-R5s209	rRNA	chromosome	n-R5s209	NA
1	27336352	27336768	417	-	ENSMUSG00000100310	Gm19641	processed_pseudogene	chromosome	Gm19641	NA
1	27884046	27902396	18351	+	ENSMUSG00000101514	Gm5524	lincRNA	chromosome	Gm5524	NA
1	27900419	27901072	654	-	ENSMUSG00000101033	Gm18776	processed_pseudogene	chromosome	Gm18776	NA
1	27989910	27991782	1873	+	ENSMUSG00000101372	Gm19028	processed_pseudogene	chromosome	Gm19028	NA
1	28569918	28571431	1514	+	ENSMUSG00000103241	RP23-19M20.2	TEC	chromosome	RP23-19M20.2	NA
1	28580499	28580772	274	-	ENSMUSG00000086240	Gm7846	processed_pseudogene	chromosome	Gm7846	NA
1	28776117	28780252	4136	-	ENSMUSG00000048411	Gm597	protein_coding	chromosome	Gm597	210962
1	28800240	28802721	2482	-	ENSMUSG00000081557	Gm5697	processed_pseudogene	chromosome	Gm5697	NA
1	28938036	28938339	304	+	ENSMUSG00000058590	Gm6462	processed_pseudogene	chromosome	Gm6462	NA
1	29219700	29220249	550	+	ENSMUSG00000101235	Gm18033	processed_pseudogene	chromosome	Gm18033	NA
1	29280964	29281075	112	-	ENSMUSG00000064433	Gm25586	misc_RNA	chromosome	Gm25586	NA
1	29301480	29301579	100	+	ENSMUSG00000080625	Gm22679	miRNA	chromosome	Gm22679	NA
1	29361275	29361370	96	-	ENSMUSG00000080391	Gm23785	miRNA	chromosome	Gm23785	NA
1	29421488	29421612	125	+	ENSMUSG00000099257	Mir6342	miRNA	chromosome	Mir6342	NA
1	29484604	29485915	1312	-	ENSMUSG00000099492	Gm5525	processed_pseudogene	chromosome	Gm5525	NA
1	29930094	29930715	622	+	ENSMUSG00000101726	Gm7858	processed_pseudogene	chromosome	Gm7858	NA
1	29985934	29986043	110	+	ENSMUSG00000096829	Gm23771	miRNA	chromosome	Gm23771	NA
1	30333291	30333397	107	-	ENSMUSG00000098883	Gm27430	miRNA	chromosome	Gm27430	NA
1	30718560	30719962	1403	-	ENSMUSG00000053185	Gm9898	lincRNA	chromosome	Gm9898	NA
1	30769687	30771815	2129	+	ENSMUSG00000100261	Gm6473	unprocessed_pseudogene	chromosome	Gm6473	NA
1	30794548	30794875	328	-	ENSMUSG00000101180	Gm2914	processed_pseudogene	chromosome	Gm2914	NA
1	30802339	30873921	71583	-	ENSMUSG00000048874	Phf3	protein_coding	chromosome	Phf3	NA
1	30833548	30836431	2884	-	ENSMUSG00000103783	RP24-172B22.6	TEC	chromosome	RP24-172B22.6	NA
1	30865504	30868538	3035	-	ENSMUSG00000104315	RP23-471J16.2	TEC	chromosome	RP23-471J16.2	NA
1	30940302	30949770	9469	-	ENSMUSG00000026064	Ptp4a1	protein_coding	chromosome	Ptp4a1	c(19243, 102643131)
1	30977244	30977967	724	-	ENSMUSG00000086151	Gm5698	processed_pseudogene	chromosome	Gm5698	NA
1	30986226	30986952	727	-	ENSMUSG00000086726	Gm9458	processed_pseudogene	chromosome	Gm9458	NA
1	30998184	30998906	723	-	ENSMUSG00000087346	Gm5699	processed_pseudogene	chromosome	Gm5699	NA
1	31019188	31096454	77267	-	ENSMUSG00000100371	Gm29669	lincRNA	chromosome	Gm29669	NA
1	31041919	31043675	1757	+	ENSMUSG00000100237	Gm28644	lincRNA	chromosome	Gm28644	NA
1	31122725	31122862	138	-	ENSMUSG00000098529	Gm27362	rRNA	chromosome	Gm27362	NA
1	31135226	31222684	87459	-	ENSMUSG00000086727	4931428L18Rik	protein_coding	chromosome	4931428L18Rik	NA
1	31136026	31150105	14080	+	ENSMUSG00000100910	Gm29128	antisense	chromosome	Gm29128	NA
1	31164549	31164773	225	+	ENSMUSG00000099796	Gm7893	processed_pseudogene	chromosome	Gm7893	NA
1	31176401	31204725	28325	+	ENSMUSG00000050217	Lgsn	protein_coding	chromosome	Lgsn	266744
1	31222838	31224288	1451	+	ENSMUSG00000026063	Pih1d3	protein_coding	chromosome	Pih1d3	74708
1	31259593	31259719	127	-	ENSMUSG00000077664	Gm26145	snoRNA	chromosome	Gm26145	NA
1	31267326	31267884	559	+	ENSMUSG00000100205	Gm4850	processed_pseudogene	chromosome	Gm4850	NA
1	31274892	31275455	564	+	ENSMUSG00000100592	Gm28645	processed_pseudogene	chromosome	Gm28645	NA
1	31286945	31287640	696	+	ENSMUSG00000094215	Gm6489	processed_pseudogene	chromosome	Gm6489	NA
1	31559540	31561400	1861	+	ENSMUSG00000101093	RP24-342F15.1	processed_pseudogene	chromosome	RP24-342F15.1	NA
1	31615149	31616661	1513	+	ENSMUSG00000070960	Gm10307	processed_pseudogene	chromosome	Gm10307	NA
1	31656632	31656738	107	-	ENSMUSG00000088620	Gm23032	snRNA	chromosome	Gm23032	NA
1	31736057	31736891	835	+	ENSMUSG00000082159	Gm7910	processed_pseudogene	chromosome	Gm7910	NA
1	32172714	32658568	485855	+	ENSMUSG00000026058	Khdrbs2	protein_coding	chromosome	Khdrbs2	170771
1	32213133	32213239	107	-	ENSMUSG00000064688	Gm25814	snRNA	chromosome	Gm25814	NA
1	32473757	32475565	1809	+	ENSMUSG00000103482	RP23-109J14.2	TEC	chromosome	RP23-109J14.2	NA
1	32485315	32486942	1628	+	ENSMUSG00000104498	RP23-109J14.3	TEC	chromosome	RP23-109J14.3	NA
1	32496444	32497988	1545	+	ENSMUSG00000104313	RP23-109J14.5	TEC	chromosome	RP23-109J14.5	NA
1	32519563	32520999	1437	-	ENSMUSG00000102865	RP24-390L20.1	TEC	chromosome	RP24-390L20.1	NA
1	32539028	32542440	3413	+	ENSMUSG00000102321	RP24-390L20.5	TEC	chromosome	RP24-390L20.5	NA
1	32543686	32547294	3609	-	ENSMUSG00000091318	Gm5415	protein_coding	chromosome	Gm5415	408191:408192
1	32568359	32568421	63	-	ENSMUSG00000089489	Gm24732	snRNA	chromosome	Gm24732	NA
1	32710179	32712648	2470	+	ENSMUSG00000104433	RP23-28G12.2	TEC	chromosome	RP23-28G12.2	NA
1	32726639	32726930	292	+	ENSMUSG00000089395	Gm23024	misc_RNA	chromosome	Gm23024	NA
1	32967484	32972490	5007	-	ENSMUSG00000102926	RP23-144E24.1	TEC	chromosome	RP23-144E24.1	NA
1	33028160	33030290	2131	-	ENSMUSG00000100497	Gm28624	processed_pseudogene	chromosome	Gm28624	NA
1	33065130	33066350	1221	+	ENSMUSG00000102917	RP23-75G11.4	lincRNA	chromosome	RP23-75G11.4	NA
1	33100907	33102695	1789	+	ENSMUSG00000100481	Gm7114	processed_pseudogene	chromosome	Gm7114	NA
1	33108905	33109655	751	-	ENSMUSG00000100590	Gm4785	processed_pseudogene	chromosome	Gm4785	NA
1	33191993	33192102	110	+	ENSMUSG00000088750	Gm24901	snRNA	chromosome	Gm24901	NA
1	33212774	33215475	2702	-	ENSMUSG00000104230	RP23-154N2.3	lincRNA	chromosome	RP23-154N2.3	NA
1	33235939	33237631	1693	+	ENSMUSG00000101754	Gm2987	processed_pseudogene	chromosome	Gm2987	NA
1	33293676	33293775	100	+	ENSMUSG00000065223	Gm25792	snRNA	chromosome	Gm25792	NA
1	33315670	33316582	913	-	ENSMUSG00000100318	Gm18799	processed_pseudogene	chromosome	Gm18799	NA
1	33371331	33373585	2255	+	ENSMUSG00000101612	Gm7933	processed_pseudogene	chromosome	Gm7933	NA
1	33422733	33422838	106	+	ENSMUSG00000065260	Gm23453	snRNA	chromosome	Gm23453	NA
1	33453810	33669795	215986	-	ENSMUSG00000026134	Prim2	protein_coding	chromosome	Prim2	19076
1	33482101	33482518	418	+	ENSMUSG00000101682	Gm29228	processed_pseudogene	chromosome	Gm29228	NA
1	33613758	33616832	3075	-	ENSMUSG00000102714	RP24-423J19.3	TEC	chromosome	RP24-423J19.3	NA
1	33657781	33658108	328	+	ENSMUSG00000102093	Gm17813	processed_pseudogene	chromosome	Gm17813	NA
1	33669824	33670712	889	+	ENSMUSG00000103746	RP24-423J19.1	TEC	chromosome	RP24-423J19.1	NA
1	33671915	33674228	2314	-	ENSMUSG00000102198	RP24-423J19.7	TEC	chromosome	RP24-423J19.7	NA
1	33719887	33742564	22678	+	ENSMUSG00000004768	Rab23	protein_coding	chromosome	Rab23	NA
1	33745484	33757795	12312	-	ENSMUSG00000042215	Bag2	protein_coding	chromosome	Bag2	213539
1	33748007	33748347	341	+	ENSMUSG00000103072	RP23-32P22.1	TEC	chromosome	RP23-32P22.1	NA
1	33761545	33814595	53051	-	ENSMUSG00000042197	Zfp451	protein_coding	chromosome	Zfp451	98403
1	33836124	33838680	2557	-	ENSMUSG00000081402	Gm15455	processed_pseudogene	chromosome	Gm15455	NA
1	33852052	33907816	55765	-	ENSMUSG00000042182	Bend6	protein_coding	chromosome	Bend6	320705
1	33889490	33891117	1628	-	ENSMUSG00000104416	RP23-32P22.2	TEC	chromosome	RP23-32P22.2	NA
1	33908225	34308661	400437	+	ENSMUSG00000026131	Dst	protein_coding	chromosome	Dst	13518
1	33908272	34307592	399321	+	ENSMUSG00000103888	AC123072.1	protein_coding	chromosome	AC123072.1	13518
1	33922455	33924838	2384	+	ENSMUSG00000103596	RP23-87D8.2	TEC	chromosome	RP23-87D8.2	NA
1	33963352	33963685	334	-	ENSMUSG00000099382	Gm28631	processed_pseudogene	chromosome	Gm28631	NA
1	33981410	33981502	93	-	ENSMUSG00000084506	Gm23792	snRNA	chromosome	Gm23792	NA
1	34032100	34033797	1698	+	ENSMUSG00000103364	RP23-87D8.4	TEC	chromosome	RP23-87D8.4	NA
1	34160330	34183036	22707	+	ENSMUSG00000103405		protein_coding	chromosome		NA
1	34165856	34178446	12591	-	ENSMUSG00000096992	Gm26788	processed_transcript	chromosome	Gm26788	NA
1	34236596	34238820	2225	+	ENSMUSG00000104475	RP24-422C24.2	TEC	chromosome	RP24-422C24.2	NA
1	34269882	34271128	1247	-	ENSMUSG00000103001	RP24-422C24.3	TEC	chromosome	RP24-422C24.3	NA
1	34329433	34330307	875	-	ENSMUSG00000104397	RP24-152H15.5	lincRNA	chromosome	RP24-152H15.5	NA
1	34350775	34351161	387	+	ENSMUSG00000102839	RP24-152H15.4	TEC	chromosome	RP24-152H15.4	NA
1	34367371	34369003	1633	+	ENSMUSG00000101206	Gm5266	processed_pseudogene	chromosome	Gm5266	NA
1	34415050	34417986	2937	-	ENSMUSG00000101462	Gm3052	transcribed_processed_pseudogene	chromosome	Gm3052	NA
1	34427002	34433264	6263	-	ENSMUSG00000102336	mmu-mir-5103	lincRNA	chromosome	mmu-mir-5103	NA
1	34433121	34433199	79	-	ENSMUSG00000092852	Mir5103	miRNA	chromosome	Mir5103	NA
1	34436670	34439672	3003	-	ENSMUSG00000042111	Ccdc115	protein_coding	chromosome	Ccdc115	69668
1	34439511	34444730	5220	-	ENSMUSG00000101711	Gm28306	antisense	chromosome	Gm28306	NA
1	34439851	34449356	9506	+	ENSMUSG00000026127	Imp4	protein_coding	chromosome	Imp4	27993
1	34459762	34475733	15972	+	ENSMUSG00000026126	Ptpn18	protein_coding	chromosome	Ptpn18	19253
1	34468834	34473148	4315	-	ENSMUSG00000100280	Gm28417	processed_transcript	chromosome	Gm28417	NA
1	34477167	34485933	8767	-	ENSMUSG00000101223	4930568A12Rik	lincRNA	chromosome	4930568A12Rik	NA
1	34498410	34503063	4654	+	ENSMUSG00000026125	Prss39	protein_coding	chromosome	Prss39	21755
1	34523716	34524007	292	-	ENSMUSG00000101116	Gm28416	processed_pseudogene	chromosome	Gm28416	NA
1	34535648	34544313	8666	+	ENSMUSG00000026124	Cfc1	protein_coding	chromosome	Cfc1	12627
1	34538086	34538560	475	-	ENSMUSG00000101803	Gm28419	processed_pseudogene	chromosome	Gm28419	NA
1	34543968	34560943	16976	-	ENSMUSG00000037529	Prss40	protein_coding	chromosome	Prss40	NA
1	34579202	34579711	510	-	ENSMUSG00000045815	1700101I19Rik	antisense	chromosome	1700101I19Rik	NA
1	34579657	34590944	11288	+	ENSMUSG00000045174	Amer3	protein_coding	chromosome	Amer3	211383
1	34607297	34607719	423	-	ENSMUSG00000100524	Gm28418	processed_pseudogene	chromosome	Gm28418	NA
1	34610572	34610806	235	-	ENSMUSG00000102499	RP24-70I14.5	processed_pseudogene	chromosome	RP24-70I14.5	NA
1	34610908	34612303	1396	-	ENSMUSG00000103521	RP24-70I14.6	processed_pseudogene	chromosome	RP24-70I14.6	NA
1	34635544	34636189	646	-	ENSMUSG00000104098	RP24-70I14.4	processed_pseudogene	chromosome	RP24-70I14.4	NA
1	34678188	34813309	135122	+	ENSMUSG00000037509	Arhgef4	protein_coding	chromosome	Arhgef4	226970
1	34723084	34724032	949	+	ENSMUSG00000104492	AC107766.1	pseudogene	chromosome	AC107766.1	NA
1	34752775	34752922	148	+	ENSMUSG00000102537	RP23-166L24.2	processed_pseudogene	chromosome	RP23-166L24.2	NA
1	34753123	34753477	355	+	ENSMUSG00000102612	RP23-348C6.5	processed_pseudogene	chromosome	RP23-348C6.5	NA
